"municipio","COUNT(municipio)","mes","ano","AVG(tempo_atracado)","AVG(tempo_estadia)"
Barra dos Coqueiros,1,"10,383333333302","2019",0.0,10.0
Barra dos Coqueiros,1,"10,566666666535","2019",0.0,10.0
Barra dos Coqueiros,1,"10,716666666674","2019",0.0,10.0
Barra dos Coqueiros,1,"10,733333333395","2019",0.0,10.0
Barra dos Coqueiros,1,"103,74999999994","2019",3.0,65.0
Barra dos Coqueiros,1,"107,29999999999","2019",0.0,107.0
Barra dos Coqueiros,2,"11,299999999988","2019",0.0,11.0
Barra dos Coqueiros,1,"11,316666666709","2019",0.0,11.0
Barra dos Coqueiros,1,"11,699999999895","2019",0.0,11.0
Barra dos Coqueiros,1,"11,866666666581","2019",0.0,11.0
Barra dos Coqueiros,1,"11,966666666558","2019",0.0,11.0
Barra dos Coqueiros,1,"116,40000000014","2019",0.0,115.0
Barra dos Coqueiros,1,"12,133333333244","2019",0.0,0.0
Barra dos Coqueiros,1,"12,15000000014","2019",0.0,11.0
Barra dos Coqueiros,1,"12,483333333337","2019",0.0,12.0
Barra dos Coqueiros,1,"13,533333333442","2019",0.0,13.0
Barra dos Coqueiros,2,"13,733333333395","2019",0.0,13.0
Barra dos Coqueiros,1,"13,833333333372","2019",0.0,13.0
Barra dos Coqueiros,1,"13,900000000081","2019",0.0,13.0
Barra dos Coqueiros,1,"14,050000000047","2019",0.0,13.0
Barra dos Coqueiros,1,"15,149999999965","2019",0.0,14.0
Barra dos Coqueiros,1,"15,733333333454","2019",0.0,15.0
Barra dos Coqueiros,1,"163,9166666668","2019",0.0,0.0
Barra dos Coqueiros,1,"2,4999999999418","2019",0.0,0.0
Barra dos Coqueiros,1,"21,483333333337","2019",0.0,21.0
Barra dos Coqueiros,1,"28,183333333349","2019",0.0,0.0
Barra dos Coqueiros,1,"29,416666666686","2019",0.0,29.0
Barra dos Coqueiros,1,"3,9166666666861","2019",0.0,0.0
Barra dos Coqueiros,1,"36,699999999837","2019",0.0,36.0
Barra dos Coqueiros,1,"4,3833333333023","2019",0.0,4.0
Barra dos Coqueiros,1,"4,5666666667094","2019",0.0,4.0
Barra dos Coqueiros,1,"4,8333333333721","2019",0.0,4.0
Barra dos Coqueiros,1,"40,249999999884","2019",0.0,0.0
Barra dos Coqueiros,1,"41,933333333465","2019",6.0,39.0
Barra dos Coqueiros,1,"42,29999999993","2019",3.0,34.0
