"municipio","COUNT(municipio)","mes","ano","AVG(tempo_atracado)","AVG(tempo_estadia)"
Guarujá,1,"16,416666666744","2019",2.0,13.0
Guarujá,1,"16,549999999988","2019",1.0,15.0
Guarujá,1,"16,666666666686","2019",4.0,14.0
Guarujá,1,"16,999999999884","2019",4.0,15.0
Guarujá,1,"160,54999999999","2019",4.0,84.0
Guarujá,1,"166,58333333343","2019",3.0,80.0
Guarujá,1,"17,083333333314","2019",4.0,16.0
Guarujá,1,"17,25","2019",5.0,10.0
Guarujá,2,"17,499999999942","2019",3.0,16.5
Guarujá,2,"17,583333333372","2019",3.0,14.5
Guarujá,1,"17,749999999884","2019",7.0,17.0
Guarujá,1,"172,16666666663","2019",4.0,61.0
Guarujá,1,"178,66666666669","2019",2.0,59.0
Guarujá,1,"18,08333333343","2019",3.0,12.0
Guarujá,1,"18,166666666686","2019",2.0,12.0
Guarujá,2,"18,83333333343","2019",5.5,16.5
Guarujá,2,"18,999999999942","2019",5.5,17.5
Guarujá,1,"19,083333333372","2019",4.0,15.0
Guarujá,1,"19,333333333314","2019",2.0,16.0
Guarujá,1,"19,750000000116","2019",6.0,14.0
Guarujá,1,"19,95000000007","2019",6.0,11.0
Guarujá,1,"19,999999999884","2019",3.0,15.0
Guarujá,1,"197,25","2019",7.0,141.0
Guarujá,1,"20,416666666686","2019",4.0,18.0
Guarujá,1,"20,666666666628","2019",5.0,18.0
Guarujá,1,"20,916666666744","2019",5.0,19.0
Guarujá,1,"202,26666666678","2019",6.0,86.0
Guarujá,1,"21","2019",1.0,18.0
Guarujá,1,"21,083333333256","2019",2.0,19.0
Guarujá,1,"21,08333333343","2019",2.0,20.0
Guarujá,1,"21,166666666686","2019",6.0,20.0
Guarujá,1,"21,316666666651","2019",2.0,20.0
Guarujá,1,"21,333333333372","2019",8.0,18.0
Guarujá,1,"21,499999999884","2019",1.0,10.0
Guarujá,1,"21,833333333256","2019",3.0,14.0
Guarujá,1,"211,74999999994","2019",4.0,116.0
Guarujá,1,"218,33333333326","2019",6.0,41.0
Guarujá,1,"22,333333333314","2019",2.0,21.0
Guarujá,1,"22,416666666744","2019",1.0,21.0
Guarujá,1,"22,583333333256","2019",1.0,21.0
Guarujá,1,"22,666666666686","2019",3.0,13.0
Guarujá,1,"22,749999999942","2019",2.0,19.0
Guarujá,1,"22,766666666663","2019",2.0,13.0
Guarujá,2,"23,166666666744","2019",2.5,21.0
Guarujá,1,"23,749999999884","2019",6.0,15.0
Guarujá,1,"24,416666666802","2019",4.0,22.0
Guarujá,1,"24,766666666721","2019",2.0,13.0
Guarujá,1,"24,83333333343","2019",2.0,22.0
Guarujá,1,"24,916666666686","2019",2.0,23.0
Guarujá,1,"247,58333333343","2019",15.0,98.0
Guarujá,1,"25,5","2019",1.0,25.0
Guarujá,1,"25,58333333343","2019",3.0,10.0
Guarujá,2,"25,666666666686","2019",3.5,21.0
Guarujá,1,"25,749999999942","2019",3.0,18.0
Guarujá,1,"25,750000000116","2019",2.0,24.0
Guarujá,1,"25,783333333384","2019",3.0,16.0
Guarujá,1,"255,66666666674","2019",4.0,89.0
Guarujá,1,"26,000000000058","2019",3.0,25.0
Guarujá,1,"26,033333333326","2019",3.0,16.0
Guarujá,1,"26,16666666657","2019",1.0,25.0
Guarujá,1,"26,750000000058","2019",5.0,25.0
Guarujá,1,"27","2019",4.0,23.0
Guarujá,1,"27,08333333343","2019",4.0,24.0
Guarujá,1,"27,166666666686","2019",1.0,25.0
Guarujá,1,"27,250000000116","2019",2.0,23.0
Guarujá,1,"27,45000000007","2019",8.0,14.0
Guarujá,1,"27,833333333256","2019",9.0,15.0
Guarujá,1,"275,1333333333","2019",4.0,52.0
Guarujá,1,"28,5","2019",2.0,26.0
Guarujá,1,"28,666666666686","2019",8.0,24.0
Guarujá,1,"29,166666666744","2019",5.0,29.0
Guarujá,2,"29,25","2019",3.0,22.5
Guarujá,1,"29,750000000058","2019",8.0,18.0
Guarujá,1,"30,249999999942","2019",3.0,25.0
Guarujá,1,"30,500000000058","2019",1.0,28.0
Guarujá,1,"30,666666666744","2019",3.0,14.0
Guarujá,1,"31,166666666802","2019",4.0,28.0
Guarujá,1,"31,749999999942","2019",4.0,15.0
Guarujá,1,"31,783333333209","2019",3.0,16.0
Guarujá,1,"31,916666666628","2019",2.0,22.0
Guarujá,1,"314,58333333337","2019",8.0,66.0
Guarujá,1,"32,216666666733","2019",1.0,19.0
Guarujá,1,"32,750000000058","2019",5.0,31.0
Guarujá,1,"33,083333333256","2019",1.0,32.0
Guarujá,1,"33,250000000116","2019",0.0,22.0
Guarujá,1,"33,916666666686","2019",5.0,24.0
Guarujá,1,"34,250000000058","2019",3.0,33.0
Guarujá,1,"340,0833333332","2019",4.0,144.0
Guarujá,1,"341,25","2019",8.0,161.0
Guarujá,1,"345,58333333331","2019",4.0,43.0
Guarujá,1,"35,25","2019",3.0,14.0
Guarujá,2,"35,499999999942","2019",1.0,28.0
Guarujá,1,"35,666666666628","2019",24.0,31.0
Guarujá,1,"35,666666666802","2019",6.0,33.0
Guarujá,1,"352,13333333336","2019",7.0,61.0
Guarujá,2,"36,08333333343","2019",3.0,19.0
Guarujá,1,"36,149999999965","2019",0.0,30.0
Guarujá,1,"36,166666666686","2019",2.0,34.0
Guarujá,1,"36,866666666698","2019",3.0,28.0
Guarujá,1,"37,383333333302","2019",3.0,27.0
Guarujá,1,"37,416666666744","2019",1.0,36.0
Guarujá,1,"37,533333333267","2019",4.0,31.0
Guarujá,1,"37,549999999988","2019",4.0,18.0
Guarujá,1,"37,749999999942","2019",3.0,27.0
Guarujá,1,"378,24999999994","2019",5.0,71.0
Guarujá,1,"38,183333333291","2019",3.0,32.0
Guarujá,1,"38,25","2019",3.0,36.0
Guarujá,1,"38,666666666628","2019",4.0,24.0
Guarujá,1,"380,96666666673","2019",3.0,60.0
Guarujá,1,"39","2019",4.0,31.0
Guarujá,1,"39,249999999942","2019",6.0,32.0
Guarujá,1,"39,600000000035","2019",4.0,20.0
Guarujá,1,"39,999999999942","2019",1.0,36.0
Guarujá,1,"40,5","2019",0.0,38.0
Guarujá,1,"40,666666666686","2019",4.0,20.0
Guarujá,1,"406,23333333334","2019",7.0,86.0
Guarujá,1,"410,65000000008","2019",5.0,82.0
Guarujá,1,"414","2019",3.0,67.0
Guarujá,1,"42","2019",2.0,38.0
Guarujá,1,"425,41666666669","2019",0.0,154.0
Guarujá,2,"43,5","2019",2.0,38.5
Guarujá,1,"43,833333333198","2019",23.0,43.0
Guarujá,1,"44,166666666744","2019",4.0,38.0
Guarujá,1,"449,74999999988","2019",4.0,106.0
Guarujá,1,"45","2019",3.0,43.0
Guarujá,1,"45,166666666686","2019",0.0,13.0
Guarujá,1,"45,500000000058","2019",28.0,43.0
Guarujá,1,"46,249999999884","2019",4.0,18.0
Guarujá,1,"46,5","2019",5.0,44.0
Guarujá,1,"462,35000000009","2019",6.0,211.0
Guarujá,1,"47,833333333314","2019",2.0,20.0
Guarujá,1,"48,166666666686","2019",9.0,45.0
Guarujá,1,"48,999999999942","2019",2.0,47.0
Guarujá,1,"489,16666666669","2019",2.0,124.0
Guarujá,1,"49,5","2019",3.0,47.0
Guarujá,1,"49,850000000093","2019",5.0,49.0
Guarujá,1,"50,083333333314","2019",4.0,48.0
Guarujá,1,"51","2019",5.0,48.0
Guarujá,1,"513,75","2019",4.0,118.0
Guarujá,1,"52,133333333361","2019",2.0,25.0
Guarujá,1,"52,916666666628","2019",3.0,52.0
Guarujá,1,"522,75","2019",4.0,41.0
Guarujá,1,"53,25","2019",3.0,19.0
Guarujá,1,"53,833333333314","2019",4.0,47.0
Guarujá,1,"54,500000000058","2019",2.0,21.0
Guarujá,1,"545,00000000006","2019",7.0,64.0
Guarujá,1,"552,85000000015","2019",0.0,63.0
Guarujá,1,"58,5","2019",1.0,40.0
Guarujá,1,"586,63333333324","2019",4.0,98.0
Guarujá,1,"60,166666666686","2019",8.0,20.0
Guarujá,1,"60,199999999953","2019",3.0,59.0
Guarujá,1,"61,833333333198","2019",2.0,48.0
Guarujá,1,"64,283333333326","2019",4.0,63.0
Guarujá,1,"66","2019",6.0,65.0
Guarujá,1,"66,166666666686","2019",11.0,65.0
Guarujá,1,"661,48333333345","2019",4.0,60.0
Guarujá,1,"69,250000000116","2019",4.0,19.0
Guarujá,1,"70,083333333198","2019",2.0,27.0
Guarujá,1,"72,116666666523","2019",10.0,71.0
Guarujá,1,"76,849999999919","2019",0.0,55.0
Guarujá,1,"78,583333333314","2019",4.0,77.0
Guarujá,1,"79,249999999884","2019",2.0,25.0
Guarujá,1,"80,200000000012","2019",3.0,80.0
Guarujá,1,"80,70000000007","2019",2.0,28.0
Guarujá,1,"83,716666666616","2019",3.0,82.0
Guarujá,1,"89,166666666744","2019",3.0,69.0
Guarujá,1,"94,149999999907","2019",8.0,93.0
Ilhéus,1,"333","2019",6.0,331.0
Imbituba,1,"0","2019",6.0,207.0
Imbituba,1,"104,00000000006","2019",3.0,66.0
Imbituba,1,"144,13333333324","2019",2.0,100.0
Imbituba,1,"146,83333333331","2019",3.0,69.0
Imbituba,1,"151,54999999999","2019",4.0,80.0
Imbituba,1,"173,11666666676","2019",2.0,109.0
Imbituba,1,"180,29999999993","2019",3.0,161.0
Imbituba,1,"20,399999999965","2019",2.0,17.0
Imbituba,1,"20,666666666628","2019",2.0,19.0
Imbituba,1,"209,16666666657","2019",3.0,139.0
Imbituba,1,"21,75","2019",2.0,20.0
Imbituba,1,"211,29999999987","2019",17.0,112.0
Imbituba,1,"228,5166666666","2019",4.0,202.0
Imbituba,1,"29,166666666744","2019",18.0,28.0
Imbituba,1,"326,54999999993","2019",3.0,175.0
Imbituba,1,"372,29999999993","2019",3.0,143.0
Imbituba,1,"379,75000000012","2019",7.0,125.0
Imbituba,1,"38,399999999965","2019",1.0,31.0
Imbituba,1,"41,833333333314","2019",6.0,18.0
Imbituba,1,"42,08333333343","2019",3.0,11.0
Imbituba,1,"434,76666666678","2019",5.0,263.0
Imbituba,1,"57,500000000058","2019",3.0,17.0
Imbituba,1,"59,649999999907","2019",1.0,19.0
Imbituba,1,"72,266666666663","2019",15.0,70.0
Imbituba,1,"74,299999999988","2019",3.0,67.0
Imbituba,1,"76,833333333198","2019",2.0,35.0
Imbituba,1,"83,499999999942","2019",2.0,80.0
Imbituba,1,"84,600000000035","2019",4.0,63.0
Imbituba,1,"85,599999999977","2019",3.0,21.0
Imbituba,1,"88,433333333465","2019",4.0,62.0
Ipojuca,1,"0","2019",13.0,0.0
Ipojuca,1,"10,333333333314","2019",1.0,9.0
Ipojuca,1,"10,833333333372","2019",1.0,8.0
Ipojuca,1,"102,08333333343","2019",11.0,64.0
Ipojuca,1,"105,01666666672","2019",7.0,58.0
Ipojuca,1,"106,58333333326","2019",0.0,97.0
Ipojuca,1,"107,3666666667","2019",4.0,51.0
Ipojuca,1,"108,33333333337","2019",6.0,74.0
Ipojuca,1,"108,99999999994","2019",4.0,95.0
Ipojuca,1,"109,76666666666","2019",2.0,106.0
Ipojuca,1,"11,200000000012","2019",1.0,10.0
Ipojuca,1,"110,85000000003","2019",4.0,45.0
Ipojuca,1,"111,08333333343","2019",8.0,110.0
Ipojuca,1,"113,49999999994","2019",2.0,77.0
Ipojuca,1,"113,74999999988","2019",4.0,62.0
Ipojuca,1,"114,83333333343","2019",3.0,50.0
Ipojuca,1,"116,54999999993","2019",3.0,31.0
Ipojuca,1,"116,5833333332","2019",16.0,48.0
Ipojuca,1,"12,266666666663","2019",2.0,11.0
Ipojuca,1,"12,333333333372","2019",2.0,10.0
Ipojuca,1,"12,833333333256","2019",0.0,11.0
Ipojuca,1,"127,21666666662","2019",3.0,23.0
Ipojuca,1,"13,183333333349","2019",2.0,12.0
Ipojuca,1,"13,250000000058","2019",1.0,5.0
Ipojuca,1,"13,416666666744","2019",4.0,11.0
Ipojuca,1,"13,516666666721","2019",1.0,12.0
Ipojuca,1,"13,86666666664","2019",2.0,12.0
Ipojuca,1,"134,66666666663","2019",5.0,30.0
Ipojuca,1,"134,83333333331","2019",2.0,24.0
Ipojuca,1,"136,59999999998","2019",4.0,30.0
Ipojuca,1,"138,08333333343","2019",4.0,39.0
Ipojuca,1,"14,149999999849","2019",2.0,10.0
Ipojuca,1,"14,216666666733","2019",9.0,12.0
Ipojuca,1,"14,583333333372","2019",1.0,12.0
Ipojuca,1,"14,666666666628","2019",1.0,13.0
Ipojuca,1,"14,783333333326","2019",3.0,13.0
Ipojuca,1,"14,883333333302","2019",2.0,12.0
Ipojuca,1,"14,899999999849","2019",3.0,13.0
Ipojuca,1,"145,39999999985","2019",1.0,118.0
Ipojuca,1,"146,86666666676","2019",3.0,33.0
Ipojuca,1,"147,78333333327","2019",6.0,146.0
Ipojuca,1,"15,066666666709","2019",1.0,13.0
Ipojuca,1,"15,083333333256","2019",2.0,6.0
Ipojuca,1,"15,133333333419","2019",2.0,13.0
Ipojuca,1,"15,249999999942","2019",0.0,13.0
Ipojuca,1,"15,583333333314","2019",0.0,13.0
Ipojuca,1,"15,833333333256","2019",1.0,14.0
Ipojuca,1,"15,983333333395","2019",1.0,14.0
Ipojuca,1,"150,41666666663","2019",3.0,36.0
Ipojuca,1,"151,58333333343","2019",5.0,47.0
Ipojuca,1,"154,93333333335","2019",3.0,73.0
Ipojuca,1,"157,21666666662","2019",3.0,25.0
Ipojuca,1,"16,04999999993","2019",6.0,15.0
Ipojuca,1,"16,250000000058","2019",3.0,13.0
Ipojuca,1,"16,383333333302","2019",2.0,14.0
Ipojuca,1,"16,433333333465","2019",3.0,15.0
Ipojuca,1,"16,549999999988","2019",4.0,15.0
Ipojuca,2,"16,899999999907","2019",1.0,15.0
Ipojuca,1,"169,35000000003","2019",10.0,40.0
Ipojuca,1,"17,350000000151","2019",2.0,4.0
Ipojuca,1,"17,916666666744","2019",1.0,16.0
Ipojuca,1,"170,65000000008","2019",4.0,53.0
Ipojuca,1,"179,41666666669","2019",3.0,21.0
Ipojuca,1,"18","2019",1.0,16.0
Ipojuca,1,"18,550000000047","2019",1.0,17.0
Ipojuca,1,"18,66666666657","2019",0.0,17.0
Ipojuca,1,"18,866666666523","2019",4.0,17.0
Ipojuca,1,"189,33333333337","2019",4.0,34.0
Ipojuca,1,"19,13333333336","2019",6.0,16.0
Ipojuca,1,"19,250000000058","2019",0.0,17.0
Ipojuca,1,"19,5","2019",3.0,17.0
Ipojuca,1,"192,23333333322","2019",4.0,45.0
Ipojuca,1,"193,40000000002","2019",2.0,97.0
Ipojuca,1,"198,58333333331","2019",3.0,35.0
Ipojuca,2,"20,25","2019",3.0,19.0
Ipojuca,1,"20,283333333442","2019",1.0,18.0
Ipojuca,1,"20,500000000116","2019",3.0,17.0
Ipojuca,1,"20,733333333337","2019",0.0,14.0
Ipojuca,1,"20,783333333326","2019",2.0,15.0
Ipojuca,1,"20,800000000047","2019",1.0,16.0
Ipojuca,1,"20,816666666593","2019",9.0,13.0
Ipojuca,1,"207,26666666684","2019",7.0,49.0
Ipojuca,1,"21,099999999977","2019",3.0,7.0
Ipojuca,1,"21,499999999884","2019",2.0,19.0
Ipojuca,1,"21,500000000058","2019",2.0,20.0
Ipojuca,1,"21,849999999977","2019",1.0,20.0
Ipojuca,1,"21,999999999942","2019",3.0,19.0
Ipojuca,1,"22,166666666628","2019",0.0,20.0
Ipojuca,1,"22,416666666744","2019",3.0,20.0
Ipojuca,2,"22,466666666558","2019",3.0,18.5
Ipojuca,1,"228,58333333331","2019",3.0,40.0
Ipojuca,1,"23,600000000093","2019",3.0,21.0
Ipojuca,1,"232,18333333335","2019",3.0,69.0
Ipojuca,1,"238,04999999993","2019",4.0,45.0
Ipojuca,1,"24,283333333209","2019",1.0,21.0
Ipojuca,1,"25,166666666628","2019",1.0,23.0
Ipojuca,1,"25,266666666605","2019",2.0,20.0
Ipojuca,1,"25,450000000012","2019",1.0,24.0
Ipojuca,1,"25,716666666674","2019",3.0,24.0
Ipojuca,1,"25,749999999942","2019",2.0,23.0
Ipojuca,1,"25,750000000116","2019",3.0,24.0
Ipojuca,1,"25,79999999993","2019",4.0,24.0
Ipojuca,1,"25,833333333198","2019",3.0,25.0
Ipojuca,1,"26,16666666657","2019",2.0,24.0
Ipojuca,1,"26,416666666686","2019",2.0,6.0
Ipojuca,1,"26,466666666674","2019",1.0,9.0
Ipojuca,1,"26,583333333198","2019",1.0,18.0
Ipojuca,1,"26,63333333336","2019",2.0,25.0
Ipojuca,1,"26,750000000058","2019",2.0,17.0
Ipojuca,1,"26,783333333326","2019",3.0,25.0
Ipojuca,1,"27,116666666698","2019",3.0,24.0
Ipojuca,1,"27,38333333336","2019",3.0,23.0
Ipojuca,1,"276,21666666667","2019",4.0,41.0
Ipojuca,1,"28,366666666756","2019",0.0,18.0
Ipojuca,1,"28,666666666686","2019",2.0,16.0
Ipojuca,1,"29,349999999977","2019",7.0,29.0
Ipojuca,1,"30,45000000007","2019",1.0,26.0
Ipojuca,1,"30,883333333419","2019",4.0,28.0
Ipojuca,1,"31,350000000035","2019",6.0,31.0
Ipojuca,1,"31,400000000023","2019",5.0,31.0
Ipojuca,1,"31,88333333336","2019",4.0,27.0
Ipojuca,1,"32,91666666657","2019",1.0,12.0
Ipojuca,1,"32,916666666744","2019",1.0,12.0
Ipojuca,1,"33,166666666686","2019",3.0,31.0
Ipojuca,1,"33,250000000116","2019",4.0,31.0
Ipojuca,1,"33,283333333384","2019",2.0,18.0
Ipojuca,1,"33,816666666709","2019",0.0,17.0
Ipojuca,1,"34,350000000035","2019",2.0,32.0
Ipojuca,1,"35,25","2019",3.0,33.0
Ipojuca,1,"35,33333333343","2019",2.0,15.0
Ipojuca,1,"35,583333333198","2019",2.0,13.0
Ipojuca,1,"35,61666666664","2019",17.0,34.0
Ipojuca,1,"356,3666666667","2019",6.0,45.0
Ipojuca,1,"36,700000000012","2019",1.0,27.0
Ipojuca,1,"37,083333333198","2019",4.0,35.0
Ipojuca,1,"37,183333333349","2019",2.0,18.0
Ipojuca,1,"40,199999999895","2019",3.0,27.0
Ipojuca,1,"40,250000000058","2019",4.0,38.0
Ipojuca,1,"40,383333333302","2019",1.0,19.0
Ipojuca,1,"40,41666666657","2019",3.0,28.0
Ipojuca,1,"41,683333333349","2019",3.0,40.0
Ipojuca,1,"41,766666666779","2019",3.0,40.0
Ipojuca,1,"43,666666666686","2019",2.0,38.0
Ipojuca,1,"43,750000000116","2019",2.0,41.0
Ipojuca,1,"44,200000000012","2019",3.0,30.0
Ipojuca,1,"45,149999999965","2019",3.0,26.0
Ipojuca,1,"45,233333333395","2019",12.0,41.0
Ipojuca,1,"46,916666666628","2019",7.0,30.0
Ipojuca,1,"47,116666666756","2019",2.0,11.0
Ipojuca,1,"47,333333333256","2019",4.0,33.0
Ipojuca,1,"47,533333333384","2019",4.0,23.0
Ipojuca,1,"47,566666666651","2019",5.0,16.0
Ipojuca,1,"47,750000000058","2019",3.0,28.0
Ipojuca,1,"48,666666666744","2019",2.0,46.0
Ipojuca,1,"48,866666666698","2019",7.0,47.0
Ipojuca,1,"49,216666666616","2019",7.0,20.0
Ipojuca,1,"49,400000000023","2019",7.0,49.0
Ipojuca,1,"50,049999999872","2019",2.0,20.0
Ipojuca,1,"51,466666666791","2019",5.0,23.0
Ipojuca,1,"52,716666666674","2019",3.0,44.0
Ipojuca,1,"53,000000000058","2019",4.0,52.0
Ipojuca,1,"54,016666666721","2019",3.0,52.0
Ipojuca,1,"54,399999999907","2019",3.0,41.0
Ipojuca,1,"54,583333333314","2019",2.0,15.0
Ipojuca,1,"54,999999999942","2019",17.0,42.0
Ipojuca,1,"55,749999999942","2019",13.0,53.0
Ipojuca,1,"56,116666666756","2019",3.0,53.0
Ipojuca,1,"57,649999999849","2019",2.0,33.0
Ipojuca,1,"57,833333333256","2019",3.0,37.0
Ipojuca,1,"58,283333333326","2019",6.0,51.0
Ipojuca,1,"58,833333333198","2019",1.0,57.0
Ipojuca,1,"59,950000000012","2019",24.0,58.0
Ipojuca,1,"6,800000000163","2019",1.0,4.0
Ipojuca,1,"62,133333333302","2019",1.0,46.0
Ipojuca,1,"62,91666666657","2019",3.0,25.0
Ipojuca,1,"63,583333333314","2019",14.0,51.0
Ipojuca,1,"64,233333333337","2019",2.0,61.0
Ipojuca,1,"65,900000000023","2019",4.0,30.0
Ipojuca,1,"66,399999999907","2019",0.0,64.0
Ipojuca,1,"69,283333333209","2019",2.0,28.0
Ipojuca,1,"69,500000000058","2019",4.0,67.0
Ipojuca,1,"7,516666666721","2019",1.0,5.0
Ipojuca,1,"7,5833333332557","2019",1.0,5.0
Ipojuca,1,"70,083333333198","2019",2.0,31.0
Ipojuca,1,"71,783333333326","2019",3.0,70.0
Ipojuca,1,"78,799999999988","2019",3.0,48.0
Ipojuca,1,"79,983333333337","2019",7.0,78.0
Ipojuca,1,"82,516666666721","2019",3.0,22.0
Ipojuca,1,"83,783333333326","2019",6.0,42.0
Ipojuca,1,"84,666666666744","2019",3.0,27.0
Ipojuca,1,"89,083333333314","2019",2.0,33.0
Ipojuca,1,"9,6500000000233","2019",2.0,8.0
Ipojuca,2,"9,7999999999884","2019",2.0,7.5
Ipojuca,1,"9,9166666666861","2019",3.0,8.0
Ipojuca,1,"90,83333333343","2019",8.0,81.0
Ipojuca,1,"92,750000000058","2019",4.0,45.0
Ipojuca,1,"97,600000000151","2019",3.0,32.0
Itacoatiara,8,"0","2019",0.25,0.75
Itacoatiara,1,"0,41666666680248","2019",0.0,0.0
Itacoatiara,2,"0,58333333331393","2019",0.0,0.0
Itacoatiara,1,"0,66666666656965","2019",0.0,0.0
Itacoatiara,1,"0,70000000001164","2019",0.0,0.0
Itacoatiara,2,"0,71666666673264","2019",0.0,0.0
Itacoatiara,1,"0,73333333327901","2019",0.0,0.0
Itacoatiara,2,"0,75","2019",0.0,0.0
Itacoatiara,1,"0,76666666672099","2019",0.0,0.0
Itacoatiara,1,"0,79999999998836","2019",0.0,0.0
Itacoatiara,1,"0,81666666653473","2019",0.0,0.0
Itacoatiara,1,"0,83333333325572","2019",0.0,0.0
Itacoatiara,1,"0,91666666668607","2019",0.0,0.0
Itacoatiara,2,"0,96666666667443","2019",0.0,0.0
Itacoatiara,1,"0,99999999994179","2019",0.0,0.0
Itacoatiara,1,"1,0500000001048","2019",0.0,1.0
Itacoatiara,1,"1,1166666666395","2019",0.0,1.0
Itacoatiara,1,"1,1666666666279","2019",0.0,1.0
Itacoatiara,1,"1,2166666666162","2019",0.0,1.0
Itacoatiara,1,"1,2333333333372","2019",0.0,1.0
Itacoatiara,1,"1,2666666667792","2019",0.0,1.0
Itacoatiara,1,"1,3666666665813","2019",0.0,1.0
Itacoatiara,1,"1,4000000000233","2019",0.0,1.0
Itacoatiara,1,"1,4500000000116","2019",0.0,1.0
Itacoatiara,1,"1,5499999999884","2019",0.0,1.0
Itacoatiara,1,"1,5833333332557","2019",0.0,1.0
Itacoatiara,1,"1,6666666666861","2019",0.0,1.0
Itacoatiara,1,"1,7000000001281","2019",0.0,1.0
Itacoatiara,1,"1,7166666666744","2019",0.0,1.0
Itacoatiara,1,"1,8333333333721","2019",0.0,1.0
Itacoatiara,1,"1,8499999999185","2019",0.0,1.0
Itacoatiara,1,"1,8833333333605","2019",0.0,1.0
Itacoatiara,1,"1,9000000000815","2019",0.0,1.0
Itacoatiara,1,"1,9499999998952","2019",0.0,1.0
Itacoatiara,1,"1,9833333333372","2019",0.0,1.0
Itacoatiara,1,"10,166666666628","2019",3.0,8.0
Itacoatiara,1,"10,166666666802","2019",1.0,8.0
Itacoatiara,1,"10,216666666791","2019",4.0,6.0
Itacoatiara,1,"10,416666666744","2019",1.0,6.0
Itacoatiara,1,"10,749999999942","2019",0.0,10.0
Itacoatiara,1,"10,800000000105","2019",4.0,9.0
Itacoatiara,1,"105,98333333322","2019",0.0,105.0
Itacoatiara,1,"106,13333333336","2019",0.0,106.0
Itacoatiara,1,"11,416666666511","2019",2.0,9.0
Itacoatiara,1,"11,499999999942","2019",4.0,10.0
Itacoatiara,1,"11,933333333291","2019",5.0,11.0
Itacoatiara,1,"112,45000000001","2019",0.0,112.0
Itacoatiara,1,"12,499999999884","2019",3.0,9.0
Itacoatiara,1,"12,500000000058","2019",3.0,6.0
Itacoatiara,1,"12,833333333256","2019",1.0,10.0
Itacoatiara,1,"12,83333333343","2019",3.0,8.0
Itacoatiara,1,"120,70000000001","2019",0.0,4.0
Itacoatiara,1,"123","2019",2.0,9.0
Itacoatiara,1,"128,66666666663","2019",2.0,16.0
Itacoatiara,1,"13,166666666628","2019",2.0,6.0
Itacoatiara,1,"13,416666666744","2019",5.0,10.0
Itacoatiara,1,"13,583333333256","2019",2.0,5.0
Itacoatiara,1,"13,79999999993","2019",4.0,9.0
Itacoatiara,1,"13,833333333372","2019",2.0,12.0
Itacoatiara,1,"13,86666666664","2019",2.0,6.0
Itacoatiara,1,"131,16666666674","2019",4.0,7.0
Itacoatiara,1,"133,58333333326","2019",8.0,16.0
Itacoatiara,1,"14,083333333314","2019",2.0,5.0
Itacoatiara,1,"14,500000000116","2019",2.0,6.0
Itacoatiara,1,"14,583333333372","2019",4.0,9.0
Itacoatiara,1,"14,600000000093","2019",1.0,8.0
Itacoatiara,1,"14,649999999907","2019",3.0,7.0
Itacoatiara,1,"14,666666666628","2019",1.0,10.0
Itacoatiara,1,"14,750000000058","2019",4.0,9.0
Itacoatiara,1,"141,53333333333","2019",1.0,11.0
Itacoatiara,1,"15,29999999993","2019",4.0,14.0
Itacoatiara,1,"15,416666666628","2019",1.0,6.0
Itacoatiara,2,"17,000000000058","2019",3.5,10.5
Itacoatiara,1,"17,200000000012","2019",3.0,15.0
Itacoatiara,1,"17,25","2019",0.0,17.0
Itacoatiara,1,"17,383333333244","2019",4.0,10.0
Itacoatiara,1,"17,383333333419","2019",2.0,7.0
Itacoatiara,1,"17,416666666686","2019",1.0,16.0
Itacoatiara,1,"17,799999999872","2019",0.0,17.0
Itacoatiara,1,"17,800000000047","2019",2.0,10.0
Itacoatiara,1,"17,916666666744","2019",8.0,11.0
Itacoatiara,1,"18,166666666511","2019",1.0,4.0
Itacoatiara,1,"18,250000000116","2019",2.0,7.0
Itacoatiara,1,"18,333333333198","2019",3.0,9.0
Itacoatiara,1,"18,500000000058","2019",4.0,8.0
Itacoatiara,1,"18,716666666733","2019",1.0,10.0
Itacoatiara,1,"18,75","2019",4.0,10.0
Itacoatiara,1,"18,83333333343","2019",2.0,9.0
Itacoatiara,1,"18,983333333221","2019",2.0,6.0
Itacoatiara,1,"182,49999999994","2019",1.0,5.0
Itacoatiara,1,"19,000000000116","2019",3.0,16.0
Itacoatiara,1,"19,166666666628","2019",2.0,6.0
Itacoatiara,1,"19,333333333314","2019",1.0,11.0
Itacoatiara,1,"19,5","2019",1.0,7.0
Itacoatiara,1,"19,516666666546","2019",2.0,10.0
Itacoatiara,1,"19,699999999953","2019",4.0,18.0
Itacoatiara,1,"19,766666666663","2019",5.0,13.0
Itacoatiara,1,"19,916666666802","2019",1.0,5.0
Itacoatiara,1,"2,0166666667792","2019",0.0,1.0
Itacoatiara,2,"2,0333333333256","2019",0.0,1.5
Itacoatiara,1,"2,0500000000466","2019",0.0,2.0
Itacoatiara,1,"2,0666666665929","2019",0.0,2.0
Itacoatiara,1,"2,0833333333139","2019",0.0,2.0
Itacoatiara,2,"2,1000000000349","2019",0.0,2.0
Itacoatiara,1,"2,1333333333023","2019",0.0,2.0
Itacoatiara,1,"2,1333333334769","2019",0.0,2.0
Itacoatiara,1,"2,1500000000233","2019",0.0,2.0
Itacoatiara,1,"2,1666666665697","2019",0.0,2.0
Itacoatiara,4,"2,1833333332906","2019",0.0,2.0
